MatchID,Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HadStatError,HomeWin,AwayWin,Draw,Result,HomePoints,AwayPoints,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,YellowCardsDiff,RedCardsDiff,GoalDiff,HalfTimeGoalDiff,TotalGoals,HomeShotAccuracy,HomeConversion,AwayShotAccuracy,AwayConversion,ShotAccuracyDiff
8014,2021/22,2021-11-27,Liverpool,Southampton,4,0,H,3,0,H,20.0,7.0,6.0,3.0,5,7,7,14,0,1,0,0,False,1,0,0,HomeWin,3,0,13.0,3.0,-2,-7,-1,0,4,3,4,0.3,0.6666666666666666,0.42857142857142855,0.0,-0.12857142857142856
8015,2021/22,2021-11-27,Norwich,Wolves,0,0,D,0,0,D,14.0,5.0,4.0,2.0,4,3,11,10,2,2,0,0,False,0,0,1,Draw,1,1,9.0,2.0,1,1,0,0,0,0,0,0.2857142857142857,0.0,0.4,0.0,-0.11428571428571432
8016,2021/22,2021-11-28,Brentford,Everton,1,0,H,1,0,H,6.0,14.0,4.0,5.0,3,3,8,11,4,3,0,0,False,1,0,0,HomeWin,3,0,-8.0,-1.0,0,-3,1,0,1,1,1,0.6666666666666666,0.25,0.35714285714285715,0.0,0.3095238095238095
8017,2021/22,2021-11-28,Chelsea,Man United,1,1,D,0,0,D,24.0,3.0,6.0,2.0,15,2,13,14,2,5,0,0,False,0,0,1,Draw,1,1,21.0,4.0,13,-1,-3,0,0,0,2,0.25,0.16666666666666666,0.6666666666666666,0.5,-0.41666666666666663
8018,2021/22,2021-11-28,Leicester,Watford,4,2,H,3,1,H,18.0,16.0,8.0,5.0,8,6,5,19,0,0,0,0,False,1,0,0,HomeWin,3,0,2.0,3.0,2,-14,0,0,2,2,6,0.4444444444444444,0.5,0.3125,0.4,0.13194444444444442
8019,2021/22,2021-11-28,Man City,West Ham,2,1,H,1,0,H,19.0,5.0,9.0,3.0,8,4,7,6,2,0,0,0,False,1,0,0,HomeWin,3,0,14.0,6.0,4,1,2,0,1,1,3,0.47368421052631576,0.2222222222222222,0.6,0.3333333333333333,-0.12631578947368421
8020,2021/22,2021-11-30,Leeds,Crystal Palace,1,0,H,0,0,D,15.0,9.0,3.0,1.0,7,4,15,15,5,3,0,0,False,1,0,0,HomeWin,3,0,6.0,2.0,3,0,2,0,1,0,1,0.2,0.3333333333333333,0.1111111111111111,0.0,0.0888888888888889
8021,2021/22,2021-11-30,Newcastle,Norwich,1,1,D,0,0,D,9.0,16.0,1.0,6.0,2,5,8,11,0,0,0,1,False,0,0,1,Draw,1,1,-7.0,-5.0,-3,-3,0,-1,0,0,2,0.1111111111111111,1.0,0.375,0.16666666666666666,-0.2638888888888889
8022,2021/22,2021-12-01,Aston Villa,Man City,1,2,A,0,2,A,9.0,17.0,3.0,7.0,4,11,8,12,0,0,0,0,False,0,1,0,AwayWin,0,3,-8.0,-4.0,-7,-4,0,0,-1,-2,3,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.2857142857142857,-0.0784313725490196
8023,2021/22,2021-12-01,Everton,Liverpool,1,4,A,1,2,A,8.0,16.0,2.0,7.0,3,11,8,16,4,3,0,0,False,0,1,0,AwayWin,0,3,-8.0,-5.0,-8,-8,1,0,-3,-1,5,0.25,0.5,0.4375,0.5714285714285714,-0.1875
8024,2021/22,2021-12-01,Southampton,Leicester,2,2,D,2,1,H,15.0,15.0,7.0,6.0,2,4,14,11,1,3,0,0,False,0,0,1,Draw,1,1,0.0,1.0,-2,3,-2,0,0,1,4,0.4666666666666667,0.2857142857142857,0.4,0.3333333333333333,0.06666666666666665
8025,2021/22,2021-12-01,Watford,Chelsea,1,2,A,1,1,D,13.0,8.0,6.0,4.0,6,0,18,16,4,3,0,0,False,0,1,0,AwayWin,0,3,5.0,2.0,6,2,1,0,-1,0,3,0.46153846153846156,0.16666666666666666,0.5,0.5,-0.038461538461538436
8026,2021/22,2021-12-01,West Ham,Brighton,1,1,D,1,0,H,14.0,9.0,6.0,3.0,9,5,10,8,1,1,0,0,False,0,0,1,Draw,1,1,5.0,3.0,4,2,0,0,0,1,2,0.42857142857142855,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.09523809523809523
8027,2021/22,2021-12-01,Wolves,Burnley,0,0,D,0,0,D,16.0,6.0,2.0,1.0,5,5,5,7,2,3,0,0,False,0,0,1,Draw,1,1,10.0,1.0,0,-2,-1,0,0,0,0,0.125,0.0,0.16666666666666666,0.0,-0.04166666666666666
8028,2021/22,2021-12-02,Man United,Arsenal,3,2,H,1,1,D,14.0,17.0,10.0,8.0,3,8,9,10,1,0,0,0,False,1,0,0,HomeWin,3,0,-3.0,2.0,-5,-1,1,0,1,0,5,0.7142857142857143,0.3,0.47058823529411764,0.25,0.24369747899159666
8029,2021/22,2021-12-02,Tottenham,Brentford,2,0,H,1,0,H,11.0,6.0,6.0,2.0,11,5,13,11,0,0,0,0,False,1,0,0,HomeWin,3,0,5.0,4.0,6,2,0,0,2,1,2,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.0,0.2121212121212121
8030,2021/22,2021-12-04,Newcastle,Burnley,1,0,H,1,0,H,19.0,10.0,4.0,1.0,10,3,11,9,1,1,0,0,False,1,0,0,HomeWin,3,0,9.0,3.0,7,2,0,0,1,1,1,0.21052631578947367,0.25,0.1,0.0,0.11052631578947367
8031,2021/22,2021-12-04,Southampton,Brighton,1,1,D,1,0,H,14.0,14.0,4.0,4.0,6,2,15,12,4,2,0,0,False,0,0,1,Draw,1,1,0.0,0.0,4,3,2,0,0,1,2,0.2857142857142857,0.25,0.2857142857142857,0.25,0.0
8032,2021/22,2021-12-04,Watford,Man City,1,3,A,0,2,A,11.0,26.0,4.0,13.0,5,11,10,7,3,0,0,0,False,0,1,0,AwayWin,0,3,-15.0,-9.0,-6,3,3,0,-2,-2,4,0.36363636363636365,0.25,0.5,0.23076923076923078,-0.13636363636363635
8033,2021/22,2021-12-04,West Ham,Chelsea,3,2,H,1,2,A,11.0,19.0,5.0,7.0,1,9,10,10,1,3,0,0,False,1,0,0,HomeWin,3,0,-8.0,-2.0,-8,0,-2,0,1,-1,5,0.45454545454545453,0.6,0.3684210526315789,0.2857142857142857,0.0861244019138756
8034,2021/22,2021-12-04,Wolves,Liverpool,0,1,A,0,0,D,3.0,17.0,1.0,5.0,2,8,4,7,2,2,0,0,False,0,1,0,AwayWin,0,3,-14.0,-4.0,-6,-3,0,0,-1,0,1,0.3333333333333333,0.0,0.29411764705882354,0.2,0.039215686274509776
8035,2021/22,2021-12-05,Aston Villa,Leicester,2,1,H,1,1,D,13.0,12.0,4.0,5.0,3,6,8,25,1,1,0,0,False,1,0,0,HomeWin,3,0,1.0,-1.0,-3,-17,0,0,1,0,3,0.3076923076923077,0.5,0.4166666666666667,0.2,-0.10897435897435898
8036,2021/22,2021-12-05,Leeds,Brentford,2,2,D,1,0,H,13.0,9.0,6.0,3.0,5,1,11,9,5,3,0,0,False,0,0,1,Draw,1,1,4.0,3.0,4,2,2,0,0,1,4,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.12820512820512825
8037,2021/22,2021-12-05,Man United,Crystal Palace,1,0,H,0,0,D,16.0,8.0,3.0,2.0,9,6,16,9,2,2,0,0,False,1,0,0,HomeWin,3,0,8.0,1.0,3,7,0,0,1,0,1,0.1875,0.3333333333333333,0.25,0.0,-0.0625
8038,2021/22,2021-12-05,Tottenham,Norwich,3,0,H,1,0,H,17.0,10.0,7.0,1.0,6,4,11,4,1,2,0,0,False,1,0,0,HomeWin,3,0,7.0,6.0,2,7,-1,0,3,1,3,0.4117647058823529,0.42857142857142855,0.1,0.0,0.31176470588235294
8039,2021/22,2021-12-06,Everton,Arsenal,2,1,H,0,1,A,11.0,10.0,5.0,3.0,3,3,8,12,2,2,0,0,False,1,0,0,HomeWin,3,0,1.0,2.0,0,-4,0,0,1,-1,3,0.45454545454545453,0.4,0.3,0.3333333333333333,0.15454545454545454
8040,2021/22,2021-12-10,Brentford,Watford,2,1,H,0,1,A,14.0,6.0,5.0,2.0,8,2,12,18,4,0,0,0,False,1,0,0,HomeWin,3,0,8.0,3.0,6,-6,4,0,1,-1,3,0.35714285714285715,0.4,0.3333333333333333,0.5,0.023809523809523836
8041,2021/22,2021-12-11,Arsenal,Southampton,3,0,H,2,0,H,15.0,11.0,5.0,6.0,9,8,5,9,2,0,0,0,False,1,0,0,HomeWin,3,0,4.0,-1.0,1,-4,2,0,3,2,3,0.3333333333333333,0.6,0.5454545454545454,0.0,-0.2121212121212121
8042,2021/22,2021-12-11,Chelsea,Leeds,3,2,H,1,1,D,16.0,12.0,6.0,5.0,5,2,9,15,2,5,0,0,False,1,0,0,HomeWin,3,0,4.0,1.0,3,-6,-3,0,1,0,5,0.375,0.5,0.4166666666666667,0.4,-0.041666666666666685
8043,2021/22,2021-12-11,Liverpool,Aston Villa,1,0,H,0,0,D,20.0,4.0,5.0,0.0,11,3,13,6,1,2,0,0,False,1,0,0,HomeWin,3,0,16.0,5.0,8,7,-1,0,1,0,1,0.25,0.2,0.0,,0.25
8044,2021/22,2021-12-11,Man City,Wolves,1,0,H,0,0,D,24.0,2.0,10.0,1.0,14,1,12,5,3,2,0,1,False,1,0,0,HomeWin,3,0,22.0,9.0,13,7,1,-1,1,0,1,0.4166666666666667,0.1,0.5,0.0,-0.08333333333333331
8045,2021/22,2021-12-11,Norwich,Man United,0,1,A,0,0,D,11.0,13.0,5.0,5.0,8,6,6,17,1,1,0,0,False,0,1,0,AwayWin,0,3,-2.0,0.0,2,-11,0,0,-1,0,1,0.45454545454545453,0.0,0.38461538461538464,0.2,0.0699300699300699
8046,2021/22,2021-12-12,Burnley,West Ham,0,0,D,0,0,D,9.0,16.0,1.0,3.0,6,4,13,11,2,1,0,0,False,0,0,1,Draw,1,1,-7.0,-2.0,2,2,1,0,0,0,0,0.1111111111111111,0.0,0.1875,0.0,-0.0763888888888889
8047,2021/22,2021-12-12,Crystal Palace,Everton,3,1,H,1,0,H,17.0,12.0,6.0,6.0,8,2,15,14,0,2,0,0,False,1,0,0,HomeWin,3,0,5.0,0.0,6,1,-2,0,2,1,4,0.35294117647058826,0.5,0.5,0.16666666666666666,-0.14705882352941174
8048,2021/22,2021-12-12,Leicester,Newcastle,4,0,H,1,0,H,8.0,12.0,5.0,3.0,4,6,9,16,2,3,0,0,False,1,0,0,HomeWin,3,0,-4.0,2.0,-2,-7,-1,0,4,1,4,0.625,0.8,0.25,0.0,0.375
8049,2021/22,2021-12-14,Man City,Leeds,7,0,H,3,0,H,31.0,6.0,15.0,3.0,6,2,5,9,1,1,0,0,False,1,0,0,HomeWin,3,0,25.0,12.0,4,-4,0,0,7,3,7,0.4838709677419355,0.4666666666666667,0.5,0.0,-0.016129032258064502
8050,2021/22,2021-12-14,Norwich,Aston Villa,0,2,A,0,1,A,7.0,17.0,3.0,6.0,7,10,12,9,3,1,0,0,False,0,1,0,AwayWin,0,3,-10.0,-3.0,-3,3,2,0,-2,-1,2,0.42857142857142855,0.0,0.35294117647058826,0.3333333333333333,0.07563025210084029
8051,2021/22,2021-12-15,Arsenal,West Ham,2,0,H,0,0,D,21.0,7.0,8.0,1.0,5,2,8,9,2,0,0,1,False,1,0,0,HomeWin,3,0,14.0,7.0,3,-1,2,-1,2,0,2,0.38095238095238093,0.25,0.14285714285714285,0.0,0.23809523809523808
8052,2021/22,2021-12-15,Brighton,Wolves,0,1,A,0,1,A,12.0,8.0,2.0,5.0,7,4,11,14,2,0,0,0,False,0,1,0,AwayWin,0,3,4.0,-3.0,3,-3,2,0,-1,-1,1,0.16666666666666666,0.0,0.625,0.2,-0.45833333333333337
8053,2021/22,2021-12-15,Crystal Palace,Southampton,2,2,D,1,2,A,9.0,15.0,6.0,4.0,4,6,16,20,2,4,0,0,False,0,0,1,Draw,1,1,-6.0,2.0,-2,-4,-2,0,0,-1,4,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.5,0.39999999999999997
8054,2021/22,2021-12-16,Chelsea,Everton,1,1,D,0,0,D,23.0,5.0,10.0,3.0,7,1,11,11,2,3,0,0,False,0,0,1,Draw,1,1,18.0,7.0,6,0,-1,0,0,0,2,0.43478260869565216,0.1,0.6,0.3333333333333333,-0.16521739130434782
8055,2021/22,2021-12-16,Liverpool,Newcastle,3,1,H,2,1,H,23.0,4.0,8.0,2.0,11,0,9,4,1,3,0,0,False,1,0,0,HomeWin,3,0,19.0,6.0,11,5,-2,0,2,1,4,0.34782608695652173,0.375,0.5,0.5,-0.15217391304347827
8056,2021/22,2021-12-18,Leeds,Arsenal,1,4,A,0,3,A,9.0,21.0,2.0,12.0,1,4,11,7,3,1,0,0,False,0,1,0,AwayWin,0,3,-12.0,-10.0,-3,4,2,0,-3,-3,5,0.2222222222222222,0.5,0.5714285714285714,0.3333333333333333,-0.3492063492063492
8057,2021/22,2021-12-19,Newcastle,Man City,0,4,A,0,2,A,5.0,18.0,1.0,7.0,3,6,9,6,1,2,0,0,False,0,1,0,AwayWin,0,3,-13.0,-6.0,-3,3,-1,0,-4,-2,4,0.2,0.0,0.3888888888888889,0.5714285714285714,-0.18888888888888888
8058,2021/22,2021-12-19,Tottenham,Liverpool,2,2,D,1,1,D,10.0,18.0,5.0,6.0,6,4,12,11,4,4,0,1,False,0,0,1,Draw,1,1,-8.0,-1.0,2,1,0,-1,0,0,4,0.5,0.4,0.3333333333333333,0.3333333333333333,0.16666666666666669
8059,2021/22,2021-12-19,Wolves,Chelsea,0,0,D,0,0,D,4.0,8.0,1.0,1.0,4,9,9,7,0,2,0,0,False,0,0,1,Draw,1,1,-4.0,0.0,-5,2,-2,0,0,0,0,0.25,0.0,0.125,0.0,0.125
8060,2021/22,2021-12-26,Aston Villa,Chelsea,1,3,A,1,1,D,8.0,10.0,1.0,4.0,2,5,8,11,3,1,0,0,False,0,1,0,AwayWin,0,3,-2.0,-3.0,-3,-3,2,0,-2,0,4,0.125,1.0,0.4,0.75,-0.275
8061,2021/22,2021-12-26,Brighton,Brentford,2,0,H,2,0,H,15.0,16.0,5.0,6.0,6,9,8,10,1,3,0,0,False,1,0,0,HomeWin,3,0,-1.0,-1.0,-3,-2,-2,0,2,2,2,0.3333333333333333,0.4,0.375,0.0,-0.041666666666666685
8062,2021/22,2021-12-26,Man City,Leicester,6,3,H,4,0,H,17.0,14.0,9.0,8.0,14,4,11,9,1,2,0,0,False,1,0,0,HomeWin,3,0,3.0,1.0,10,2,-1,0,3,4,9,0.5294117647058824,0.6666666666666666,0.5714285714285714,0.375,-0.04201680672268904
8063,2021/22,2021-12-26,Norwich,Arsenal,0,5,A,0,2,A,4.0,16.0,2.0,6.0,3,5,13,7,1,2,0,0,False,0,1,0,AwayWin,0,3,-12.0,-4.0,-2,6,-1,0,-5,-2,5,0.5,0.0,0.375,0.8333333333333334,0.125
8064,2021/22,2021-12-26,Tottenham,Crystal Palace,3,0,H,2,0,H,17.0,4.0,6.0,0.0,4,2,16,10,1,1,0,1,False,1,0,0,HomeWin,3,0,13.0,6.0,2,6,0,-1,3,2,3,0.35294117647058826,0.5,0.0,,0.35294117647058826
8065,2021/22,2021-12-26,West Ham,Southampton,2,3,A,0,1,A,11.0,11.0,5.0,6.0,10,2,10,9,2,3,0,0,False,0,1,0,AwayWin,0,3,0.0,-1.0,8,1,-1,0,-1,-1,5,0.45454545454545453,0.4,0.5454545454545454,0.5,-0.09090909090909088
8066,2021/22,2021-12-27,Newcastle,Man United,1,1,D,1,0,H,13.0,13.0,8.0,4.0,2,4,11,8,3,3,0,0,False,0,0,1,Draw,1,1,0.0,4.0,-2,3,0,0,0,1,2,0.6153846153846154,0.125,0.3076923076923077,0.25,0.3076923076923077
8067,2021/22,2021-12-28,Crystal Palace,Norwich,3,0,H,3,0,H,19.0,12.0,6.0,3.0,8,8,9,13,1,2,0,0,False,1,0,0,HomeWin,3,0,7.0,3.0,0,-4,-1,0,3,3,3,0.3157894736842105,0.5,0.25,0.0,0.06578947368421051
8068,2021/22,2021-12-28,Leicester,Liverpool,1,0,H,0,0,D,6.0,21.0,1.0,4.0,1,12,8,11,0,1,0,0,False,1,0,0,HomeWin,3,0,-15.0,-3.0,-11,-3,-1,0,1,0,1,0.16666666666666666,1.0,0.19047619047619047,0.0,-0.023809523809523808
8069,2021/22,2021-12-28,Southampton,Tottenham,1,1,D,1,1,D,9.0,21.0,2.0,11.0,3,7,15,5,2,2,1,0,False,0,0,1,Draw,1,1,-12.0,-9.0,-4,10,0,1,0,0,2,0.2222222222222222,0.5,0.5238095238095238,0.09090909090909091,-0.3015873015873016
8070,2021/22,2021-12-28,Watford,West Ham,1,4,A,1,2,A,14.0,13.0,5.0,6.0,4,5,12,12,0,1,0,0,False,0,1,0,AwayWin,0,3,1.0,-1.0,-1,0,-1,0,-3,-1,5,0.35714285714285715,0.2,0.46153846153846156,0.6666666666666666,-0.10439560439560441
8071,2021/22,2021-12-29,Brentford,Man City,0,1,A,0,1,A,6.0,12.0,2.0,3.0,3,5,12,10,0,0,0,0,False,0,1,0,AwayWin,0,3,-6.0,-1.0,-2,2,0,0,-1,-1,1,0.3333333333333333,0.0,0.25,0.3333333333333333,0.08333333333333331
8072,2021/22,2021-12-29,Chelsea,Brighton,1,1,D,1,0,H,11.0,18.0,5.0,6.0,10,8,14,7,4,1,0,0,False,0,0,1,Draw,1,1,-7.0,-1.0,2,7,3,0,0,1,2,0.45454545454545453,0.2,0.3333333333333333,0.16666666666666666,0.12121212121212122
8073,2021/22,2021-12-30,Man United,Burnley,3,1,H,3,1,H,18.0,10.0,6.0,3.0,7,5,5,10,0,0,0,0,False,1,0,0,HomeWin,3,0,8.0,3.0,2,-5,0,0,2,2,4,0.3333333333333333,0.5,0.3,0.3333333333333333,0.033333333333333326
8074,2021/22,2022-01-01,Arsenal,Man City,1,2,A,1,0,H,7.0,15.0,2.0,2.0,5,5,13,5,3,2,1,0,False,0,1,0,AwayWin,0,3,-8.0,0.0,0,8,1,1,-1,1,3,0.2857142857142857,0.5,0.13333333333333333,1.0,0.15238095238095237
8075,2021/22,2022-01-01,Crystal Palace,West Ham,2,3,A,0,3,A,22.0,10.0,6.0,5.0,9,1,6,16,0,2,0,0,False,0,1,0,AwayWin,0,3,12.0,1.0,8,-10,-2,0,-1,-3,5,0.2727272727272727,0.3333333333333333,0.5,0.6,-0.2272727272727273
8076,2021/22,2022-01-01,Watford,Tottenham,0,1,A,0,0,D,6.0,21.0,4.0,9.0,3,7,6,9,0,1,0,0,False,0,1,0,AwayWin,0,3,-15.0,-5.0,-4,-3,-1,0,-1,0,1,0.6666666666666666,0.0,0.42857142857142855,0.1111111111111111,0.23809523809523808
8077,2021/22,2022-01-02,Brentford,Aston Villa,2,1,H,1,1,D,10.0,16.0,4.0,5.0,3,7,17,11,2,2,0,0,False,1,0,0,HomeWin,3,0,-6.0,-1.0,-4,6,0,0,1,0,3,0.4,0.5,0.3125,0.2,0.08750000000000002
8078,2021/22,2022-01-02,Chelsea,Liverpool,2,2,D,2,2,D,15.0,10.0,6.0,6.0,6,7,5,13,1,2,0,0,False,0,0,1,Draw,1,1,5.0,0.0,-1,-8,-1,0,0,0,4,0.4,0.3333333333333333,0.6,0.3333333333333333,-0.19999999999999996
8079,2021/22,2022-01-02,Everton,Brighton,2,3,A,0,2,A,17.0,12.0,6.0,5.0,8,5,5,12,1,1,0,0,False,0,1,0,AwayWin,0,3,5.0,1.0,3,-7,0,0,-1,-2,5,0.35294117647058826,0.3333333333333333,0.4166666666666667,0.6,-0.06372549019607843
8080,2021/22,2022-01-02,Leeds,Burnley,3,1,H,1,0,H,22.0,8.0,7.0,2.0,9,3,11,7,2,1,0,0,False,1,0,0,HomeWin,3,0,14.0,5.0,6,4,1,0,2,1,4,0.3181818181818182,0.42857142857142855,0.25,0.5,0.06818181818181818
8081,2021/22,2022-01-03,Man United,Wolves,0,1,A,0,0,D,9.0,19.0,2.0,6.0,3,8,9,8,3,1,0,0,False,0,1,0,AwayWin,0,3,-10.0,-4.0,-5,1,2,0,-1,0,1,0.2222222222222222,0.0,0.3157894736842105,0.16666666666666666,-0.0935672514619883
8082,2021/22,2022-01-11,Southampton,Brentford,4,1,H,2,1,H,12.0,5.0,6.0,4.0,5,2,9,8,0,1,0,0,False,1,0,0,HomeWin,3,0,7.0,2.0,3,1,-1,0,3,1,5,0.5,0.6666666666666666,0.8,0.25,-0.30000000000000004
8083,2021/22,2022-01-12,West Ham,Norwich,2,0,H,1,0,H,13.0,7.0,5.0,3.0,11,2,9,8,0,0,0,0,False,1,0,0,HomeWin,3,0,6.0,2.0,9,1,0,0,2,1,2,0.38461538461538464,0.4,0.42857142857142855,0.0,-0.04395604395604391
8084,2021/22,2022-01-14,Brighton,Crystal Palace,1,1,D,0,0,D,19.0,3.0,4.0,1.0,9,0,11,7,0,2,0,0,False,0,0,1,Draw,1,1,16.0,3.0,9,4,-2,0,0,0,2,0.21052631578947367,0.25,0.3333333333333333,1.0,-0.12280701754385964
8085,2021/22,2022-01-15,Aston Villa,Man United,2,2,D,0,1,A,13.0,13.0,9.0,6.0,3,6,8,13,1,2,0,0,False,0,0,1,Draw,1,1,0.0,3.0,-3,-5,-1,0,0,-1,4,0.6923076923076923,0.2222222222222222,0.46153846153846156,0.3333333333333333,0.23076923076923073
8086,2021/22,2022-01-15,Man City,Chelsea,1,0,H,0,0,D,11.0,4.0,6.0,1.0,9,1,11,6,0,2,0,0,False,1,0,0,HomeWin,3,0,7.0,5.0,8,5,-2,0,1,0,1,0.5454545454545454,0.16666666666666666,0.25,0.0,0.2954545454545454
8087,2021/22,2022-01-15,Newcastle,Watford,1,1,D,0,0,D,12.0,18.0,1.0,5.0,4,6,13,13,3,2,0,0,False,0,0,1,Draw,1,1,-6.0,-4.0,-2,0,1,0,0,0,2,0.08333333333333333,1.0,0.2777777777777778,0.2,-0.19444444444444448
8088,2021/22,2022-01-15,Norwich,Everton,2,1,H,2,0,H,14.0,12.0,3.0,5.0,8,8,12,14,3,1,0,0,False,1,0,0,HomeWin,3,0,2.0,-2.0,0,-2,2,0,1,2,3,0.21428571428571427,0.6666666666666666,0.4166666666666667,0.2,-0.2023809523809524
8089,2021/22,2022-01-15,Wolves,Southampton,3,1,H,1,0,H,9.0,13.0,5.0,10.0,2,10,13,14,2,3,0,0,False,1,0,0,HomeWin,3,0,-4.0,-5.0,-8,-1,-1,0,2,1,4,0.5555555555555556,0.6,0.7692307692307693,0.1,-0.2136752136752137
8090,2021/22,2022-01-16,Liverpool,Brentford,3,0,H,1,0,H,27.0,6.0,13.0,1.0,9,0,6,6,0,1,0,0,False,1,0,0,HomeWin,3,0,21.0,12.0,9,0,-1,0,3,1,3,0.48148148148148145,0.23076923076923078,0.16666666666666666,0.0,0.31481481481481477
8091,2021/22,2022-01-16,West Ham,Leeds,2,3,A,1,2,A,15.0,18.0,5.0,5.0,4,3,6,9,3,2,0,0,False,0,1,0,AwayWin,0,3,-3.0,0.0,1,-3,1,0,-1,-1,5,0.3333333333333333,0.4,0.2777777777777778,0.6,0.055555555555555525
8092,2021/22,2022-01-18,Brighton,Chelsea,1,1,D,0,1,A,10.0,15.0,2.0,3.0,5,7,8,5,1,2,0,0,False,0,0,1,Draw,1,1,-5.0,-1.0,-2,3,-1,0,0,-1,2,0.2,0.5,0.2,0.3333333333333333,0.0
8093,2021/22,2022-01-19,Brentford,Man United,1,3,A,0,0,D,18.0,13.0,8.0,5.0,6,9,7,9,0,0,0,0,False,0,1,0,AwayWin,0,3,5.0,3.0,-3,-2,0,0,-2,0,4,0.4444444444444444,0.125,0.38461538461538464,0.6,0.05982905982905978
8094,2021/22,2022-01-19,Leicester,Tottenham,2,3,A,1,1,D,14.0,27.0,4.0,10.0,3,8,6,12,1,2,0,0,False,0,1,0,AwayWin,0,3,-13.0,-6.0,-5,-6,-1,0,-1,0,5,0.2857142857142857,0.5,0.37037037037037035,0.3,-0.08465608465608465
8095,2021/22,2022-01-21,Watford,Norwich,0,3,A,0,0,D,15.0,7.0,4.0,2.0,5,1,16,11,0,1,1,0,False,0,1,0,AwayWin,0,3,8.0,2.0,4,5,-1,1,-3,0,3,0.26666666666666666,0.0,0.2857142857142857,1.5,-0.019047619047619035
8096,2021/22,2022-01-22,Brentford,Wolves,1,2,A,0,0,D,11.0,7.0,1.0,2.0,6,3,6,7,2,3,0,0,False,0,1,0,AwayWin,0,3,4.0,-1.0,3,-1,-1,0,-1,0,3,0.09090909090909091,1.0,0.2857142857142857,1.0,-0.1948051948051948
8097,2021/22,2022-01-22,Everton,Aston Villa,0,1,A,0,1,A,15.0,8.0,1.0,3.0,9,2,14,16,5,3,0,0,False,0,1,0,AwayWin,0,3,7.0,-2.0,7,-2,2,0,-1,-1,1,0.06666666666666667,0.0,0.375,0.3333333333333333,-0.30833333333333335
8098,2021/22,2022-01-22,Leeds,Newcastle,0,1,A,0,0,D,13.0,15.0,4.0,3.0,6,7,9,9,4,2,0,0,False,0,1,0,AwayWin,0,3,-2.0,1.0,-1,0,2,0,-1,0,1,0.3076923076923077,0.0,0.2,0.3333333333333333,0.1076923076923077
8099,2021/22,2022-01-22,Man United,West Ham,1,0,H,0,0,D,18.0,6.0,3.0,1.0,3,3,9,8,1,1,0,0,False,1,0,0,HomeWin,3,0,12.0,2.0,0,1,0,0,1,0,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0
8100,2021/22,2022-01-22,Southampton,Man City,1,1,D,1,0,H,7.0,20.0,3.0,5.0,2,11,13,5,3,0,0,0,False,0,0,1,Draw,1,1,-13.0,-2.0,-9,8,3,0,0,1,2,0.42857142857142855,0.3333333333333333,0.25,0.2,0.17857142857142855
8101,2021/22,2022-01-23,Arsenal,Burnley,0,0,D,0,0,D,20.0,10.0,5.0,1.0,12,4,9,13,0,2,0,0,False,0,0,1,Draw,1,1,10.0,4.0,8,-4,-2,0,0,0,0,0.25,0.0,0.1,0.0,0.15
8102,2021/22,2022-01-23,Chelsea,Tottenham,2,0,H,0,0,D,15.0,6.0,7.0,3.0,10,3,17,14,2,1,0,0,False,1,0,0,HomeWin,3,0,9.0,4.0,7,3,1,0,2,0,2,0.4666666666666667,0.2857142857142857,0.5,0.0,-0.033333333333333326
8103,2021/22,2022-01-23,Crystal Palace,Liverpool,1,3,A,0,2,A,8.0,15.0,5.0,7.0,2,5,12,10,4,1,0,0,False,0,1,0,AwayWin,0,3,-7.0,-2.0,-3,2,3,0,-2,-2,4,0.625,0.2,0.4666666666666667,0.42857142857142855,0.15833333333333333
8104,2021/22,2022-01-23,Leicester,Brighton,1,1,D,0,0,D,15.0,14.0,5.0,5.0,4,5,6,8,0,1,0,0,False,0,0,1,Draw,1,1,1.0,0.0,-1,-2,-1,0,0,0,2,0.3333333333333333,0.2,0.35714285714285715,0.2,-0.023809523809523836
8105,2021/22,2022-02-05,Burnley,Watford,0,0,D,0,0,D,13.0,11.0,2.0,5.0,4,7,16,9,1,2,0,0,False,0,0,1,Draw,1,1,2.0,-3.0,-3,7,-1,0,0,0,0,0.15384615384615385,0.0,0.45454545454545453,0.0,-0.3006993006993007
8106,2021/22,2022-02-08,Burnley,Man United,1,1,D,0,1,A,9.0,22.0,3.0,5.0,2,10,11,10,2,1,0,0,False,0,0,1,Draw,1,1,-13.0,-2.0,-8,1,1,0,0,-1,2,0.3333333333333333,0.3333333333333333,0.22727272727272727,0.2,0.10606060606060605
